item_id,price,quantity
214541015,13404,1
214541017,7328,2
214541027,6282,1
214541032,5234,2
214541045,7536,3
214541053,0,0
214541057,5649,3
214541060,35798,19
214541064,2720,2
214541355,182286,28
214541357,132457,23
214541366,28064,2
214541370,29216,3
214541377,0,0
214541379,7329,1
214541383,68484,6
214541385,140952,4
214541387,0,0
214541392,0,0
214541396,54244,2
214541400,0,0
214541402,31311,1
214541407,108385,5
214541409,41783,1
214541411,41783,1
214541415,44925,1
214541420,0,0
214541430,36547,1
214541435,73094,2
214541437,36547,1
214541452,23981,1
214541454,125244,4
214541458,33406,1
214541460,52150,2
214541471,0,0
214541473,40527,4
214541475,62517,3
214541477,43668,4
214541495,37670,18
214541510,1882,2
214541525,93912,39
214541535,34242,3
214541548,54405,26
214541570,5024,4
214541574,6276,6
214541576,1570,2
214541578,2720,3
214541582,8679,13
214541591,26370,18
214541595,1883,1
214541597,5440,4
214541660,35808,6
214541679,32977,7
214541690,7748,2
214541767,3978,1
214541769,0,0
214541790,0,0
214542225,6906,6
214542324,0,0
214542345,115170,22
214542350,3664,1
214542352,36016,9
214542354,69100,20
214542356,34021,16
214542358,3664,1
214542360,24389,10
214542369,6800,8
214542371,1570,2
214542373,0,0
214542375,4395,3
214542390,11518,2
214542395,0,0
214542397,0,0
214542403,6279,8
214542452,4816,2
214542759,37692,9
214542761,98728,51
214542885,18117,1
214542892,35396,2
214542894,54036,4
214543005,27018,2
214543025,12564,2
214543033,0,0
214543035,5235,1
214543040,0,0
214543050,45868,2
214543059,12776,1
214543063,0,0
214543080,34551,12
214543095,20096,11
214543192,0,0
214543327,1046,1
214543442,2722,1
214543455,0,0
214543457,0,0
214543492,0,0
214543494,15705,5
214543500,3976,2
214543502,0,0
214543505,5965,5
214543513,5235,1
214543545,0,0
214543552,6282,2
214543562,14656,4
214543567,6282,2
214543571,3141,1
214543573,0,0
214543582,6282,2
214543592,16856,7
214543599,9424,1
214543603,5234,3
214543685,16754,2
214543721,21980,15
214543723,2093,1
214543796,5862,2
214543922,2615,3
214544325,29316,7
214544327,20940,9
214544355,47115,9
214544357,187937,38
214544422,48696,3
214544439,0,0
214544492,29112,2
214544503,0,0
214544516,33504,8
214544535,12564,2
214544550,58224,4
214544587,17698,1
214544589,17698,1
214544591,12462,1
214544597,0,0
214544608,14556,1
214544610,13509,1
214544612,29112,2
214544619,0,0
214544625,0,0
214544655,0,0
214544672,9424,1
214544675,0,0
214544696,11518,2
214544750,19792,1
214544758,42923,13
214544762,3141,1
214544780,10471,1
214544782,58631,11
214544799,13509,1
214544805,72780,5
214544807,49848,4
214544820,72780,5
214544833,20420,1
214544837,187450,12
214544840,217712,12
214544846,84510,3
214544857,29217,1
214544859,15603,1
214544863,11414,1
214544897,21992,2
214544904,3664,1
214544906,5235,6
214544908,5235,4
214544921,31206,2
214544923,0,0
214544925,7852,1
214544932,123568,4
214544936,76968,3
214544945,0,0
214544947,58119,3
214544966,20316,1
214544970,22828,2
214544985,4711,1
214545005,150276,8
214545030,0,0
214545032,203680,5
214545050,0,0
214545090,4711,1
214545107,0,0
214545120,0,0
214545159,0,0
214545163,0,0
214545189,98228,2
214545191,0,0
214545200,93725,5
214545202,0,0
214545217,99900,6
214545219,37490,2
214545223,0,0
214545225,37594,1
214545232,47542,2
214545240,497735,7
214545242,0,0
214545245,12564,2
214545255,0,0
214545257,15603,1
214545435,0,0
214545442,0,0
214545446,22828,2
214545461,10471,2
214545487,0,0
214545500,270907,13
214545502,41783,1
214545504,123568,4
214545517,62727,1
214545519,0,0
214545521,0,0
214545534,67963,1
214545536,67963,1
214545540,114982,2
214545542,57491,1
214545575,33068,19
214545590,27223,4
214545808,196825,23
214545821,413858,38
214545825,54972,6
214545832,87336,6
214545834,20416,3
214545836,102602,14
214545838,108070,10
214545842,2093,1
214545845,6278,3
214545847,115685,17
214545851,30144,12
214545853,46809,3
214545862,87336,6
214545864,338207,33
214545866,29312,4
214545868,118728,20
214545879,677803,261
214545881,31410,6
214545883,69302,16
214545885,63766,13
214545894,30044,7
214545896,21984,6
214545898,6282,2
214545902,20936,8
214545905,43668,3
214545909,845100,30
214545917,36610,37
214545920,45656,4
214545922,20940,5
214545926,17275,5
214545928,512084,75
214545930,29296,14
214545932,558670,37
214545935,66482,8
214545939,44500,8
214545941,30366,3
214545943,48270,10
214545945,9422,2
214545947,8162,13
214545950,0,0
214545952,0,0
214545954,87234,7
214545956,31413,5
214545958,0,0
214545969,111840,2
214545980,311540,5
214545986,38118,1
214545988,49008,2
214546018,18745,1
214546020,11414,1
214546022,402855,14
214546025,948666,51
214546027,220534,19
214546029,212027,27
214546031,94220,20
214546035,10471,1
214546037,10471,1
214546040,14656,2
214546042,26175,6
214546044,10992,3
214546046,68042,26
214546057,5234,2
214546059,15704,2
214546061,8375,1
214546065,8377,1
214546070,0,0
214546082,4710,3
214546085,7322,7
214546087,10925,21
214546089,9196,23
214546091,2926,8
214546093,5856,9
214546095,46485,6
214546097,104700,25
214546100,19368,5
214546102,649756,80
214546104,20417,3
214546106,81959,33
214546108,20927,10
214546110,55280,16
214546117,122520,5
214546119,83356,4
214546121,185649,19
214546123,326865,47
214546136,69638,393
214546153,17259,138
214546200,10470,2
214546202,5235,1
214546217,16003,9
214546220,8376,2
214546222,0,0
214546245,0,0
214546247,0,0
214546250,0,0
214546258,43668,3
214546267,0,0
214546269,8375,1
214546277,18846,3
214546280,0,0
214546290,0,0
214546292,2617,1
214546307,1883,1
214546310,4711,1
214546312,5235,1
214546314,0,0
214546329,5234,2
214546331,4184,2
214546772,159271,14
214546798,0,0
214546888,18424,8
214546916,0,0
214546978,26151,22
214546991,95924,4
214547008,8792,9
214547042,5862,2
214547055,2617,1
214547077,6282,2
214547081,18840,12
214547177,4080,3
214547186,1360,1
214547255,103360,93
214547499,0,0
214547507,74124,12
214547512,13611,2
214547518,15705,5
214547520,15702,6
214547527,0,0
214547529,13923,7
214547533,37692,12
214547537,30144,12
214547548,30144,12
214547593,156236,14
214547595,2508,9
214547597,10359,11
214547600,12240,12
214547604,1570,1
214547608,0,0
214547610,0,0
214547615,8370,5
214547619,0,0
214547621,18840,20
214547623,10255,8
214547625,1046,1
214547627,0,0
214547630,1882,2
214547634,5124,7
214547636,7224,5
214547638,9420,6
214547640,5024,2
214547645,12564,4
214547668,58632,14
214547670,3769,1
214547814,57720,92
214547876,11720,8
214547878,6696,4
214547880,12233,14
214547893,10468,4
214547923,16121,8
214547936,3978,1
214548103,13392,19
214548435,31392,15
214548450,4184,2
214548525,88978,36
214548729,27745,7
214548742,10038,81
214548744,172755,55
214548752,2931,2
214548772,7328,2
214548778,5235,2
214548785,20839,1
214548793,207329,30
214548812,3141,2
214548815,43972,8
214548817,25128,5
214548819,18846,3
214548821,15705,4
214548827,0,0
214548830,8376,2
214548832,10992,4
214548834,14133,3
214548860,2092,1
214548862,18319,11
214548864,43972,6
214548866,57590,13
214548868,0,0
214548870,5235,1
214548872,16752,4
214548875,9422,2
214548877,11622,3
214548879,8376,2
214548881,10992,3
214548885,4184,4
214549277,584,4
214549346,2038,5
214549779,3140,3
214549922,66803,11
214549933,10048,4
214549937,33500,4
214549944,0,0
214549950,14656,2
214549952,53501,8
214549955,0,0
214549963,0,0
214549970,19580,4
214549972,3036,1
214549980,23856,11
214549987,12878,3
214549989,0,0
214549997,71820,15
214550002,24498,6
214550006,29316,8
214550008,36747,9
214550019,42614,11
214550023,40830,10
214550025,28581,7
214550049,32976,9
214550053,31410,6
214550055,9423,4
214550060,19367,8
214550062,9422,2
214550072,732,1
214550079,11930,6
214550085,3140,2
214550087,4080,3
214550092,15789,31
214550096,25128,10
214550100,2720,3
214550102,4184,2
214550107,34530,44
214550111,5440,4
214550177,35802,9
214550180,12564,2
214550244,204519,7
214550248,281175,15
214550259,2086000,80
214550263,390075,25
214550321,9213,6
214550327,20104,4
214550330,25128,6
214550332,0,0
214550336,10460,5
214550338,13610,5
214550340,16019,5
214550366,112470,6
214550368,53094,3
214550370,80608,22
214550383,609061,34
214550385,176980,10
214550390,422124,29
214550392,52150,2
214550398,2116292,106
214550409,355000,10
214550527,20410,15
214550531,31410,4
214550535,0,0
214550542,15704,2
214550546,3455,1
214550548,383203,59
214550550,8794,2
214550559,10888,4
214550561,5759,1
214550563,64484,30
214550565,18837,9
214550567,61769,21
214550582,80826,26
214550597,0,0
214550608,0,0
214550610,40917,23
214550621,99465,19
214550627,32970,22
214550630,4710,3
214550634,15690,17
214550636,23120,17
214550638,69100,20
214550649,33488,16
214550651,15066,10
214550653,1570,1
214550820,1566,6
214550844,22693,120
214550848,3875,50
214550855,1874,48
214550863,413436,12
214550865,34453,1
214550867,26075,1
214550872,69108,15
214550876,627060,12
214550882,58224,4
214550893,837,2
214550895,5022,26
214550897,837,4
214550900,2511,8
214550917,1443,11
214550923,523,2
214550925,0,0
214550927,523,3
214550945,2508,18
214550964,8460,67
214550968,9400,67
214550987,62816,8
214550996,8792,7
214550998,0,0
214551000,7325,5
214551002,27196,13
214551007,6696,4
214551011,0,0
214551125,0,0
214551129,35600,5
214551131,0,0
214551135,13506,3
214551161,8890,5
214551163,8370,5
214551165,14644,7
214551238,7115,7
214551242,3138,10
214551245,3762,25
214551247,0,0
214551251,0,0
214551253,680,1
214551255,1360,3
214551257,2508,9
214551260,3138,22
214551262,1881,4
214551264,491,1
214551266,1796,16
214551270,0,0
214551272,1046,5
214551275,449,1
214551285,3592,38
214551287,898,7
214551290,2694,27
214551292,898,2
214551294,898,21
214551296,982,10
214551298,1818,6
214551300,575,1
214551305,1851,8
214551307,523,1
214551313,15873,135
214551315,6512,88
214551317,898,12
214551320,4041,44
214551322,1347,8
214551324,1347,21
214551365,3143,21
214551367,0,0
214551369,1360,25
214551371,16320,77
214551377,4760,14
214551380,5161,32
214551382,3848,22
214551384,5540,24
214551386,5688,34
214551388,10460,66
214551392,2090,14
214551395,0,0
214551397,1465,2
214551399,2637,3
214551401,1674,4
214551403,0,0
214551405,3138,47
214551407,2615,23
214551412,3660,10
214551414,1672,23
214551416,2926,32
214551420,1004,2
214551422,2092,11
214551425,0,0
214551427,940,7
214551493,0,0
214551495,20838,2
214551500,19893,3
214551502,0,0
214551504,8375,1
214551525,0,0
214551527,0,0
214551530,2092,1
214551534,5651,3
214551566,648529,7
214551570,351440,4
214551572,115087,1
214551575,115087,1
214551583,1542835,17
214551587,0,0
214551594,439300,5
214551598,0,0
214551600,0,0
214551607,103455,327
214551609,2817,11
214551613,56520,47
214551617,184272,52
214551624,250223,52
214551626,2033482,241
214551630,226152,162
214551632,35154,97
214551662,93933,3
214551665,407043,14
214551667,52150,2
214551692,32976,9
214551695,47728,27
214551703,6282,2
214551716,10471,1
214551746,17586,8
214551748,108888,35
214551761,14656,6
214551763,41880,12
214551765,5234,2
214551776,88490,5
214551780,89430,6
214551791,7852,1
214551793,40833,6
214551806,24273,48
214551808,3348,5
214551810,30132,46
214551815,12444,20
214551819,9414,22
214551825,10450,38
214551827,10450,36
214551832,2926,14
214551834,4695,19
214551836,7524,21
214551840,4598,13
214551842,3762,12
214551845,836,2
214551849,2196,3
214551853,0,0
214551855,11286,30
214551857,2092,7
214551860,5859,19
214551862,7533,25
214551864,1464,3
214551868,15675,46
214551870,9414,32
214551875,14644,101
214551879,1046,2
214551883,11506,35
214551885,5753,28
214551890,162072,76
214551892,92630,76
214551894,85785,97
214551898,73462,54
214551900,66612,253
214551902,24273,63
214551905,22599,68
214551907,30012,79
214551909,188846,152
214551911,62560,107
214551913,417869,383
214551917,327239,333
214551920,29295,84
214551922,4710,4
214551924,5440,6
214551926,180550,210
214551928,113832,109
214551930,246490,307
214551932,14556,1
214551935,27018,2
214551941,2512,2
214551943,1882,2
214551945,837,1
214551947,2196,3
214551950,2511,3
214551952,0,0
214551954,1046,1
214551956,2928,5
214551969,2511,4
214551971,732,1
214551973,732,1
214551975,732,1
214551977,837,1
214551980,1254,2
214551984,22599,38
214551990,5859,9
214551992,0,0
214551995,0,0
214552001,732,2
214552003,1046,2
214552007,627,1
214552012,1569,3
214552016,0,0
214552031,1046,3
214552033,3138,10
214552037,1254,2
214552046,1881,3
214552048,3135,5
214552050,836,2
214552052,732,1
214552061,1569,5
214552076,29841,3
214552080,74857,12
214552089,8376,2
214552095,4188,1
214552097,30152,8
214552102,0,0
214552104,0,0
214552106,73476,27
214552110,8478,3
214552115,8478,5
214552117,53694,19
214552119,29310,10
214552121,0,0
214552125,47106,18
214552130,5234,2
214552132,0,0
214552134,21672,11
214552136,5024,2
214552142,7975,14
214552145,7224,4
214552147,9940,7
214552149,8370,4
214552151,3767,2
214552153,2093,1
214552160,16743,8
214552162,6276,3
214552164,0,0
214552166,12555,6
214552168,1779,1
214552170,1778,1
214552172,0,0
214552175,0,0
214552177,1674,1
214552179,0,0
214552181,4710,4
214552183,1778,1
214552187,6280,4
214552190,1465,1
214552192,1570,1
214552194,18840,15
214552196,10044,6
214552198,13600,16
214552202,0,0
214552205,18414,11
214552207,10048,8
214552211,3768,3
214552217,2512,3
214552241,2302,2
214552243,2092,2
214552245,1099,1
214552262,1151,1
214552265,5755,5
214552269,3138,3
214552271,1046,1
214552273,1046,1
214552277,1046,1
214552280,1046,1
214552282,0,0
214552288,1046,1
214552295,0,0
214552297,0,0
214552299,2823,3
214552367,1674,4
214552370,10357,25
214552378,21980,20
214552382,37692,14
214552385,25434,11
214552387,59346,25
214552395,15705,3
214552427,0,0
214552430,1254,2
214552434,1569,3
214552445,5753,20
214552449,4598,17
214552453,418,1
214552457,386,1
214552460,1254,3
214552464,0,0
214552468,836,2
214552470,2508,13
214552472,0,0
214552475,2191,11
214552477,416,3
214552481,0,0
214552483,1046,2
214552485,416,2
214552496,0,0
214552498,73199,1
214552502,73094,2
214552509,0,0
214552515,18745,1
214552522,38080,28
214552535,0,0
214552539,83671,1
214552543,468724,4
214552545,94143,1
214552580,52255,1
214552595,0,0
214552597,0,0
214552607,73199,1
214552610,36547,1
214552616,26075,1
214552620,83671,1
214552629,0,0
214552633,0,0
214552637,19792,1
214552650,0,0
214552652,0,0
214552655,0,0
214552657,0,0
214552672,0,0
214552674,0,0
214552676,35396,2
214552678,0,0
214552680,0,0
214552682,31413,4
214552685,81054,6
214552687,41877,10
214552689,15705,3
214552691,12564,4
214552693,25128,10
214552695,25128,10
214552843,445797,33
214552929,0,0
214552933,14021,7
214552935,13598,13
214552937,19564,11
214552950,10783,5
214552980,49941,9
214553257,2599,25
214553426,7942,42
214553533,15616,35
214553535,8057,7
214553537,9628,28
214553540,1151,1
214553544,0,0
214553555,1568,2
214553561,898,2
214553565,7533,9
214553567,0,0
214553572,4545,15
214553578,0,0
214553580,96324,24
214553587,22126,26
214553595,125640,20
214553597,21762,27
214553604,452139,45
214553621,1360,2
214553653,732,2
214553698,5235,1
214553700,151164,42
214553702,2136930,115
214553730,88900,57
214553732,16947,25
214553735,183200,25
214553743,7532,5
214553745,8368,33
214553762,142521,65
214553773,2092,2
214553810,38317,187
214553837,8468,50
214553844,4496,6
214553855,35758,52
214553863,68036,98
214553865,1360,1
214553936,452304,72
214554000,20921,17
214554116,2090,6
214554118,4185,6
214554131,24581,66
214554155,2720,2
214554167,5649,3
214554170,20925,27
214554191,0,0
214554234,62820,15
214554270,3348,3
214554272,732,1
214554277,76487,70
214554283,9135,42
214554285,0,0
214554296,29500,24
214554300,0,0
214554332,5230,5
214554350,2092,6
214554358,94230,48
214554371,46465,45
214554382,137157,25
214554384,199972,31
214554431,2092,4
214554450,8778,38
214554504,837,1
214554510,273895,144
214554519,836,5
214554525,0,0
214554585,1046,2
214554637,6120,9
214554662,1046,4
214554667,0,0
214554675,9410,12
214554699,994,1
214554707,5022,9
214554714,5015,21
214554725,7851,4
214554765,1046,1
214554785,51254,59
214554793,13598,15
214554862,27207,22
214554913,7328,3
214554950,32027,19
214554954,1254,2
214554967,28765,91
214554973,1360,1
214554982,31013,154
214555005,0,0
214555033,2508,6
214555070,784,1
214555134,1357,4
214555237,1106258,57
214555262,4165,16
214555299,1883,1
214555333,7528,13
214555378,12540,38
214555438,8370,11
214555492,8368,8
214555500,13600,10
214555558,836,5
214555562,0,0
214555640,1046,2
214555687,0,0
214555693,18831,18
214555704,2092,2
214555708,3138,16
214555798,9212,4
214555832,8376,4
214555847,30569,4
214555873,22926,3
214555888,680,1
214555890,11928,6
214555903,12240,18
214555910,51057,70
214555914,58480,43
214555944,0,0
214555952,0,0
214555959,941,1
214555987,6952,14
214556025,0,0
214556055,21954,35
214556057,13611,23
214556167,1046,1
214556210,18828,32
214556212,87864,270
214556216,27196,121
214556218,264532,207
214556334,10565,10
214556342,5281,10
214556345,3135,6
214556355,2424,9
214556477,41382,83
214556488,1252,12
214556561,9779,18
214556563,5008,40
214556595,3667,11
214556651,9703,45
214556653,0,0
214556717,1566,15
214556728,239265,176
214556784,0,0
214556822,14644,11
214556840,93234,60
214556861,4392,9
214556863,1254,2
214556906,4969,19
214556938,0,0
214556940,2817,10
214556942,10016,38
214557009,1934,3
214557015,448,2
214557041,13075,42
214557043,117765,55
214557092,2196,3
214557095,523,1
214557176,5646,13
214557206,339781,60
214557217,0,0
214557223,41602,73
214557232,24483,13
214557234,7536,6
214557236,13600,11
214557257,16121,7
214557262,25333,11
214557268,97920,187
214557270,28560,67
214557279,35675,27
214557313,10772,16
214557322,6119,7
214557367,11506,11
214557416,6906,6
214557497,25322,43
214557510,3558,2
214557525,5124,12
214557551,0,0
214557607,113070,27
