item_id,clicks
214546042,523
214546044,447
214546046,1184
214546050,154
214546057,290
214546059,453
214546061,294
214546063,199
214546065,247
214546082,461
214546085,277
214546087,479
214546089,403
214546091,216
214546093,412
214546095,386
214546097,1219
214546100,1246
214546102,11890
214546104,3752
214546106,929
214546108,494
214546110,1444
214546112,16
214546115,57
214546117,1118
214546119,2809
214546121,6591
214546123,5196
214546136,3470
214546153,324
214546202,36
214546211,53
214546217,305
214546245,62
214546247,90
214546254,4
214546258,450
214546260,58
214546267,361
214546269,303
214546277,342
214546280,254
214546282,125
214546290,163
214546292,71
214546307,106
214546310,55
214546312,104
214546314,60
214546327,35
214546329,115
214546331,65
214546346,3
214546470,9
214546475,263
214546616,569
214546689,45
214546710,236
214546719,1593
214546723,45
214546740,13
214546772,5106
214546826,13
214546843,27
214546884,9
214546914,68
214546920,42
214546935,15
214546937,309
214546959,2744
214546978,2009
214546991,1224
214547008,492
214547042,75
214547053,26
214547055,34
214547077,258
214547081,490
214547111,76
214547115,67
214547158,76
214547160,3
214547177,414
214547184,5
214547186,254
214547192,10
214547237,20
214547255,1734
214547282,12
214547297,57
214547308,8
214547355,9
214547366,86
214547383,21
214547499,208
214547507,842
214547512,488
214547518,198
214547520,330
214547533,438
214547537,394
214547548,528
214547572,61
214547574,67
214547593,3938
214547595,217
214547597,770
214547600,785
214547604,263
214547606,58
214547608,57
214547615,205
214547621,408
214547623,216
214547625,39
214547627,87
214547634,124
214547636,51
214547638,478
214547640,284
214547668,1485
214547670,786
214547700,127
214547726,73
214547737,231
214547760,11
214547844,108
214547876,543
214547878,416
214547880,283
214547900,42
214547923,787
214547927,7
214547936,293
214547960,16
214547962,148
214547994,82
214548026,30
214548039,38
214548060,27
214548103,3381
214548187,9
214548195,9
214548204,18
214548206,30
214548215,25
214548225,3
214548227,2
214548245,2
214548251,6
214548281,1
214548307,28
214548326,17
214548418,35
214548422,22
214548435,659
214548450,305
214548487,21
214548506,19
214548525,4448
214548566,12
214548598,168
214548602,8
214548622,2
214548654,3
214548703,93
214548729,572
214548742,387
214548744,8152
214548748,9
214548750,12
214548752,16
214548755,17
214548757,7
214548765,3
214548772,7
214548774,8
214548776,26
214548778,8
214548780,50
214548785,75
214548787,123
214548793,4743
214548810,183
214548812,320
214548815,443
214548817,485
214548819,174
214548821,163
214548823,170
214548827,247
214548830,180
214548832,319
214548834,418
214548860,196
214548862,292
214548864,508
214548866,700
214548868,478
214548870,223
214548872,289
214548875,160
214548877,169
214548879,314
214548881,319
214548885,1496
214549067,71
214549091,14
214549104,43
214549106,30
214549160,60
214549215,43
214549235,207
214549277,542
214549346,2172
214549657,34
214549689,28
214549766,13
214549779,198
214549805,89
214549845,152
214549922,584
214549933,328
214549937,358
214549944,353
214549950,385
214549952,1132
214549955,1261
214549961,94
214549963,239
214549970,544
214549972,179
214549980,913
214549987,164
214549989,227
214549995,54
214549997,1005
214550002,598
214550006,566
214550008,722
214550010,92
214550019,2012
214550023,613
214550025,895
214550027,84
214550038,27
214550047,265
214550049,1276
214550051,47
214550053,1101
214550055,247
214550060,1324
214550062,635
214550064,21
214550068,24
214550072,820
214550077,7
214550079,473
214550083,32
214550092,635
214550096,1081
214550098,145
214550100,287
214550105,251
214550107,719
214550111,316
214550177,847
214550180,279
214550188,1
214550201,5
214550207,26
214550237,3
214550240,4
214550244,1187
214550248,1481
214550259,3336
214550263,1817
214550295,1
214550308,56
214550319,2
214550327,176
214550330,296
214550332,118
214550336,232
214550338,325
214550340,507
214550366,1007
214550368,1211
214550370,1790
214550383,3097
214550385,1620
214550390,2662
214550392,866
214550398,4203
214550409,1154
214550413,5
214550415,436
214550417,36
214550437,193
214550439,7
214550443,35
214550525,261
214550527,475
214550531,3522
214550535,1272
214550542,1599
214550548,4318
214550572,671
214550582,2720
214550617,28
214550627,1224
214550634,307
214550636,1103
214550820,3372
214550844,1134
214550848,798
214550850,5
214550855,999
214550863,3582
214550865,1044
214550867,31
214550872,908
214550876,842
214550882,193
214550893,50
214550895,61
214550897,47
214550900,58
214550987,4527
214550996,453
214550998,306
214551000,510
214551002,265
214551005,174
214551007,480
214551011,68
214551013,64
214551017,58
214551020,118
214551022,147
214551024,94
214551030,202
214551125,274
214551127,21
214551129,505
214551131,476
214551133,383
214551135,541
214551137,12
214551152,69
214551161,591
214551163,86
214551165,127
214551170,19
214551174,491
214551238,483
214551242,145
214551245,235
214551247,117
214551251,60
214551253,143
214551255,71
214551257,169
214551260,112
214551262,165
214551264,85
214551266,142
214551285,113
214551287,98
214551290,186
214551296,140
214551300,65
214551305,155
214551313,630
214551315,334
214551317,95
214551320,147
214551322,76
214551369,160
214551371,260
214551377,130
214551380,184
214551382,132
214551384,185
214551386,125
214551388,212
214551397,75
214551399,296
214551401,87
214551407,117
214551412,221
214551422,58
214551467,3
214551495,301
214551497,25
214551500,397
214551504,432
214551527,507
214551530,1117
214551562,5
214551566,5458
214551568,3
214551570,2909
214551572,2858
214551575,1130
214551581,4003
214551583,8386
214551585,1525
214551587,7656
214551594,3526
214551598,1084
214551600,2881
214551607,15243
214551609,142
214551613,2420
214551617,10960
214551624,12275
214551626,39102
214551630,1748
214551632,3295
214551635,302
214551637,20
214551643,46
214551645,8
214551658,339
214551662,423
214551665,1294
214551667,1152
214551692,1606
214551695,3368
214551710,22
214551725,22
214551731,87
214551746,1772
214551748,6544
214551757,47
214551761,1913
214551763,2404
214551765,932
214551770,124
214551772,55
214551776,14412
214551780,16455
214551785,29
214551791,4678
214551793,3748
214551795,175
214551806,660
214551808,142
214551810,436
214551812,9
214551815,225
214551819,329
214551825,430
214551827,186
214551830,21
214551832,229
214551834,287
214551836,454
214551840,199
214551842,268
214551845,205
214551849,132
214551853,87
214551855,297
214551857,167
214551860,272
214551862,519
214551864,184
214551868,859
214551870,519
214551875,594
214551877,20
214551879,105
214551883,1420
214551885,1473
214551890,2615
214551892,3975
214551894,2271
214551898,1515
214551900,2241
214551902,2129
214551905,1063
214551907,3602
214551909,3668
214551911,1238
214551913,11752
214551917,6448
214551920,1521
214551922,760
214551924,1420
214551926,2656
214551928,3214
214551930,6242
214551932,2407
214551935,1413
214551947,190
214551950,43
214551952,42
214551954,66
214551956,114
214551962,85
214551965,68
214551969,226
214551971,57
214551973,54
214551977,128
214551980,129
214551984,868
214551988,106
214551990,212
214551992,35
214551995,113
214552003,74
214552007,71
214552033,124
214552037,67
214552046,68
214552048,107
214552050,55
214552052,148
214552061,112
214552063,14
214552076,696
214552078,42
214552080,1261
214552085,4
214552089,786
214552093,93
214552095,141
214552097,412
214552102,191
214552104,168
214552106,4645
214552110,274
214552112,76
214552115,271
214552117,1147
214552119,663
214552121,402
214552125,1642
214552130,126
214552132,158
214552134,419
214552136,108
214552138,117
214552140,13
214552142,1945
214552145,501
214552147,313
214552149,173
214552151,144
214552155,164
214552160,174
214552162,234
214552164,108
214552166,276
214552168,186
214552170,67
214552172,126
214552175,248
214552177,101
214552179,105
214552181,151
214552183,100
214552187,166
214552190,137
214552194,413
214552196,182
214552198,302
214552202,67
214552205,419
214552207,1323
214552211,142
214552217,121
214552228,290
214552235,6
214552241,95
214552243,115
214552254,182
214552262,131
214552265,131
214552267,75
214552269,128
214552273,214
214552277,147
214552280,115
214552282,68
214552288,106
214552292,138
214552295,48
214552299,92
214552301,38
214552348,414
214552350,23
214552359,356
214552367,605
214552370,1285
214552374,7
214552378,742
214552382,572
214552385,610
214552387,1285
214552391,252
214552395,3958
214552404,10
214552412,24
214552417,111
214552430,129
214552434,93
214552445,285
214552447,146
214552449,695
214552453,35
214552455,7
214552457,124
214552460,88
214552464,64
214552468,68
214552470,384
214552472,66
214552475,127
214552481,36
214552483,69
214552490,415
214552492,560
214552494,875
214552496,882
214552498,988
214552502,638
214552505,437
214552509,1174
214552511,470
214552513,421
214552517,466
214552520,325
214552522,5546
214552524,279
214552526,101
214552528,324
214552530,241
214552532,343
214552535,223
214552539,252
214552541,474
214552543,1127
214552545,547
214552547,301
214552554,257
214552556,138
214552560,227
214552562,176
214552565,51
214552571,364
214552575,304
214552577,216
214552580,337
214552582,228
214552586,63
214552590,295
214552595,376
214552599,387
214552601,375
214552603,322
214552605,251
214552607,248
214552610,320
214552612,333
214552616,119
214552620,352
214552622,104
214552625,531
214552629,275
214552633,440
214552637,45
214552642,28
214552644,414
214552650,124
214552652,299
214552655,253
214552657,564
214552672,129
214552674,456
214552676,270
214552678,610
214552680,212
214552682,1082
214552685,815
214552687,898
214552689,369
214552691,344
214552693,581
214552695,680
214552697,11
214552708,1
214552725,36
214552727,5
214552732,8
214552809,14
214552822,434
214552892,2
214552910,34
214552914,29
214552929,326
214552948,14
214552952,478
214552955,1200
214552957,4
214552980,860
214552982,29
214552993,39
214553165,56
214553257,3493
214553300,343
214553302,40
214553310,48
214553426,4481
214553460,21
214553486,73
214553505,122
214553520,246
214553525,54
214553531,55
214553533,1739
214553535,540
214553537,1385
214553540,792
214553542,4
214553544,955
214553555,711
214553561,4387
214553565,1428
214553567,142
214553572,758
214553576,22
214553578,1644
214553580,1833
214553582,344
214553587,1646
214553589,190
214553591,94
214553593,3623
214553595,1334
214553597,1097
214553600,45
214553602,141
214553604,12562
214553606,430
214553608,8
214553612,9
214553621,501
214553634,83
214553636,554
214553653,1949
214553657,90
214553662,449
214553664,1631
214553666,335
214553668,38
214553672,24
214553690,13
214553692,50
214553698,948
214553700,13610
214553702,25473
214553711,47
214553728,12
214553730,1360
214553732,1782
214553735,14907
214553743,340
214553745,307
214553762,4497
214553765,70
214553769,366
214553773,1192
214553775,156
214553782,71
214553786,114
214553797,95
214553799,53
214553803,30
214553807,75
214553810,4332
214553818,142
214553837,426
214553840,442
214553844,2936
214553846,15
214553848,19
214553850,246
214553852,233
214553855,1300
214553861,41
214553863,696
214553865,1048
214553870,98
214553872,221
214553874,1
214553880,75
214553885,51
214553889,555
214553891,64
214553910,96
214553912,95
214553917,341
214553927,92
214553930,78
214553934,27
214553936,6562
214553938,362
214553945,84
214553949,1627
214553953,107
214553957,15
214553962,1629
214553966,1022
214553975,23
214553996,20
214554000,2918
214554002,20
214554005,137
214554007,37
214554011,83
214554015,9
214554020,3
214554030,79
214554054,27
214554084,85
214554088,49
214554092,21
214554097,147
214554099,113
214554116,123
214554118,937
214554120,24
214554127,214
214554129,1491
214554131,2611
214554135,70
214554140,264
214554144,567
214554146,26
214554152,686
214554155,706
214554157,267
214554161,132
214554167,265
214554170,953
214554174,260
214554191,470
214554193,128
214554200,284
214554212,92
214554225,309
214554230,111
214554232,34
214554234,4595
214554240,67
214554242,667
214554255,172
214554260,486
214554262,287
214554266,75
214554270,704
214554272,281
214554277,2701
214554283,640
214554285,966
214554290,370
214554294,653
214554296,1803
214554302,60
214554307,421
214554315,41
214554317,166
214554326,34
214554330,2084
214554332,2035
214554335,2
214554339,466
214554341,34
214554345,67
214554350,291
214554354,652
214554358,9831
214554360,173
214554365,5
214554371,4700
214554373,54
214554380,670
214554382,3530
214554384,10074
214554386,127
214554388,106
214554399,20
214554425,55
214554427,66
214554431,396
214554444,15
214554450,1026
214554455,45
214554457,60
214554459,23
214554465,2
214554480,39
214554482,306
214554485,220
214554493,39
214554495,103
214554508,505
214554510,13255
214554512,56
214554515,654
214554517,94
214554519,174
214554523,245
214554525,367
214554527,307
214554568,391
214554575,171
214554579,3
214554585,2684
214554587,30
214554590,80
214554594,45
214554605,357
214554613,1
214554615,46
214554632,295
214554637,662
214554650,511
214554660,206
214554662,3247
214554665,10
214554675,3776
214554677,58
214554682,38
214554688,32
214554699,256
214554701,19
214554705,53
214554707,2714
214554714,682
214554718,1257
214554720,1071
214554722,514
214554725,280
214554746,38
214554755,1
214554757,4
214554765,468
214554772,308
214554774,321
214554776,25
214554778,203
214554782,208
214554785,1271
214554793,4777
214554821,28
214554823,41
214554827,110
214554830,98
214554834,33
214554838,15
214554840,46
214554849,49
214554855,172
214554860,72
214554862,1570
214554864,44
214554866,18
214554870,13
214554872,131
214554896,46
214554898,10
214554909,274
214554913,97
214554917,38
214554930,30
214554950,6735
214554952,49
214554954,1796
214554960,210
214554962,130
214554965,87
214554967,1438
214554969,309
